DATA_LANCAMENTO_OBRA,TITULO_ORIGINAL,TIPO_OBRA,PAIS_OBRA,CPB_ROE,PUBLICO_TOTAL,RENDA_TOTAL,RAZAO_SOCIAL_DISTRIBUIDORA,REGISTRO_DISTRIBUIDORA,CNPJ_DISTRIBUIDORA
2021-09-23,DORA E GABRIEL,FICÇÃO,BRASIL,B2000468500000,87.0,1535.88,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2021-09-23,O SENTIDO DA VIDA,DOCUMENTÁRIO,PORTUGAL,B2000320300000,151.0,2810.28,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-09-23,O FILHO ÚNICO DO MEU PAI,FICÇÃO,BRASIL,B2100261800000,896.0,11869.19,DANILO PONTES FERREIRA DE CARVALHO - ME,21535.0,07.847.012/0001-03
2021-09-23,NEM TUDO SE DESFAZ,DOCUMENTÁRIO,BRASIL,B2100226000000,247.0,5375.0,LAVRA EDITORA E PRODUCOES CINEMATOGRAFICAS EIRELI,41677.0,31.608.781/0001-25
2021-09-23,GAROTA DA MOTO,FICÇÃO,BRASIL,B2000367000000,2894.0,49036.58,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-09-23,LA LLORONA,FICÇÃO,GUATEMALA,E2100306500000,4128.0,26088.06,ENCRIPTA S/A,22364.0,15.182.829/0001-20
2021-09-23,FLUXOS,DOCUMENTÁRIO,BRASIL,B1900463100000,69.0,704.0,FREDERICO DA CRUZ MACHADO - ME,11990.0,03.553.092/0001-25
2021-09-23,O SILÊNCIO DA CHUVA,FICÇÃO,BRASIL,B2100070100000,1666.0,29992.16,ELO AUDIOVISUAL SERVIÇOS LTDA,5672.0,07.700.630/0001-18
2021-09-22,AMOR SEM MEDIDA,FICÇÃO,BRASIL,B2100401000000,95.0,1130.0,FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.,4904.0,07.616.202/0001-01
2021-09-16,ESCAPE ROOM: TOURNAMENT OF CHAMPIONS,FICÇÃO,ESTADOS UNIDOS,E2100264000000,186190.0,3017928.02,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2021-09-16,OGON,FICÇÃO,RÚSSIA,E2100312300000,102.0,1422.0,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-09-16,LOS LOBOS,FICÇÃO,MÉXICO,E2100163400000,802.0,12702.39,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2021-09-16,VIRANDO A MESA,FICÇÃO,BRASIL,B2100339400000,37.0,542.06,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-09-16,PESAR-MADAR,FICÇÃO,IRÃ,E2100365100000,981.0,16269.02,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-09-16,BOSS LEVEL,FICÇÃO,ESTADOS UNIDOS,E2100116500000,89771.0,1552220.03,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2021-09-16,CRY MACHO,FICÇÃO,ESTADOS UNIDOS,E2100328400000,7949.0,195524.99,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-09-16,REAÇÃO EM CADEIA,FICÇÃO,BRASIL,B2100290600000,3204.0,62398.03,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-09-13,CAMPUS SANTO,FICÇÃO,BRASIL,B1700578900000,48.0,1080.0,TUCUMÁN DISTRIBUIDORA DE FILMES LTDA,16132.0,10.681.698/0001-01
2021-09-09,DANÇAS NEGRAS,DOCUMENTÁRIO,BRASIL,B1900072300000,330.0,4650.35,LIRA FILMES PRODUÇÕES LTDA ME,28406.0,21.054.261/0001-64
2021-09-09,MALIGNANT,FICÇÃO,ESTADOS UNIDOS,E2100329900000,254340.0,4194731.75,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-09-09,A ÚLTIMA FLORESTA,DOCUMENTÁRIO,BRASIL,B2100065700000,2447.0,38574.3,GULLANE ENTRETENIMENTO S.A.,848.0,01.378.559/0001-12
2021-09-09,SUK SUK,FICÇÃO,HONG KONG,E2100164200000,2081.0,24015.82,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2021-09-09,PAW PATROL: THE MOVIE,ANIMAÇÃO,ESTADOS UNIDOS,E2100263000000,779782.0,12696424.04,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2021-09-09,UN BON MEDECIN,FICÇÃO,FRANÇA,E2100264600000,2000.0,39935.53,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2021-09-09,CITOYENS DU MONDE,FICÇÃO,ITÁLIA,E2100337800000,3611.0,72761.66,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-09-09,POR QUE VOCÊ NÃO CHORA?,FICÇÃO,BRASIL,B2100057900000,399.0,6605.63,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2021-09-09,PARQUE OESTE,DOCUMENTÁRIO,BRASIL,B1900350600000,132.0,966.0,DESCOLONIZA FILMES E PRODUCOES ARTISTICAS EIRELI,43301.0,33.427.044/0001-51
2021-09-03,AFTER WE FELL,FICÇÃO,ESTADOS UNIDOS,E2100295400000,171160.0,2927722.6,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2021-09-02,ADVENTURES OF A MATHEMATICIAN,FICÇÃO,ALEMANHA,E2100317000000,1978.0,43098.73,A2 DISTRIBUIDORA DE FILMES LTDA EPP,34811.0,18.338.912/0001-33
2021-09-02,BAGHDAD IN MY SHADOW,FICÇÃO,ALEMANHA,E2100115200000,5651.0,100976.72,ARTEPLEX DISTRIBUIDORA LTDA,41991.0,31.694.954/0001-75
2021-09-02,"O PALHAÇO, DESERTO",FICÇÃO,BRASIL,B2000248700000,86.0,1695.72,BRETZ FILMES DISTRIBUIDORA E PRODUTORA LTDA - EPP,19243.0,39.079.678/0001-47
2021-09-02,THE FOREVER PURGE,FICÇÃO,ESTADOS UNIDOS,E2100145500000,47605.0,841006.7,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-09-02,SHANG-CHI AND THE LEGEND OF THE TEN RINGS,FICÇÃO,ESTADOS UNIDOS,E2100231800000,2228102.0,39529699.04,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2021-09-02,KING KONG EM ASUNCIÓN,FICÇÃO,BRASIL,B1900593200000,1012.0,10409.5,LUDWIG MAIA ARTHOUSE DISTRIBUIDORA DE FILMES LTDA,22808.0,05.249.852/0001-30
2021-09-02,COMING HOME AGAIN,FICÇÃO,CORÉIA DO SUL,E2100195500000,834.0,13331.77,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2021-08-26,ENCARCERADOS,DOCUMENTÁRIO,BRASIL,B2000008400000,2797.0,30513.99,GULLANE ENTRETENIMENTO S.A.,848.0,01.378.559/0001-12
2021-08-26,THE PERFECT CANDIDATE,FICÇÃO,ALEMANHA,E2100320300000,1694.0,29596.62,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-08-26,PETER RABBIT 2: THE RUNAWAY,ANIMAÇÃO,AUSTRÁLIA,E1900550300000,170342.0,2728751.38,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2021-08-26,HOMEM ONÇA,FICÇÃO,BRASIL,B2000173600000,744.0,10393.68,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2021-08-26,CANDYMAN,FICÇÃO,CANADÁ,E2000079500000,106602.0,1831000.83,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-08-26,UM ANIMAL AMARELO,FICÇÃO,PORTUGAL,B1900623600000,193.0,3043.43,OLHAR DISTRIBUICAO DE FILMES LTDA,37242.0,28.083.221/0001-90
2021-08-26,CURRAIS,DOCUMENTÁRIO,BRASIL,B2000077200000,118.0,985.0,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2021-08-26,GAGARINE,FICÇÃO,FRANÇA,E2000480100000,1582.0,24927.33,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2021-08-26,A NUVEM ROSA,FICÇÃO,BRASIL,B2100113900000,389.0,5215.08,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2021-08-26,LA DARONNE,FICÇÃO,BÉLGICA,E2100362600000,8035.0,162160.23,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-08-26,WRATH OF MAN,FICÇÃO,ESTADOS UNIDOS,E2100139100000,249767.0,4642298.52,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2021-08-26,LAMENTO,FICÇÃO,BRASIL,B2000042800000,286.0,4407.58,MORO COMUNICACAO LTDA,5224.0,03.827.382/0001-10
2021-08-26,INTERVENÇÃO,FICÇÃO,BRASIL,B1900478400000,37.0,523.5,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-08-19,REMINISCENCE,FICÇÃO,ESTADOS UNIDOS,E2100277000000,30496.0,663836.37,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-08-19,LIMIAR,DOCUMENTÁRIO,BRASIL,B2100032900000,58.0,1284.63,INSTITUTO TATURANA,45181.0,35.536.160/0001-34
2021-08-19,XIAO Q,FICÇÃO,CHINA,E2100318800000,16.0,310.85,A2 DISTRIBUIDORA DE FILMES LTDA EPP,34811.0,18.338.912/0001-33
2021-08-19,VALENTINA,FICÇÃO,BRASIL,B2000461200000,171.0,3040.66,LAERCIO BOGNAR ANTONIO EIRELI,38807.0,18.949.460/0001-26
2021-08-19,FREE GUY,FICÇÃO,ESTADOS UNIDOS,E2000343600000,461603.0,8100280.59,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2021-08-19,WANDERING HEART,FICÇÃO,ARGENTINA,B2100259600000,19.0,386.01,ELO AUDIOVISUAL SERVIÇOS LTDA,5672.0,07.700.630/0001-18
2021-08-19,THE CAPTAIN,FICÇÃO,CHINA,E2100267600000,5.0,63.0,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-08-19,NEVER GONNA SNOW AGAIN,FICÇÃO,ALEMANHA,E2100306600000,1352.0,25307.96,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-08-12,LUANA MUNIZ - FILHA DA LUA,DOCUMENTÁRIO,BRASIL,B1900020400000,810.0,11863.28,LIRA FILMES PRODUÇÕES LTDA ME,28406.0,21.054.261/0001-64
2021-08-12,DOIS MAIS DOIS,FICÇÃO,BRASIL,B2000070300000,14442.0,273392.33,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-08-12,SHADOW,FICÇÃO,CHINA,E2100281600000,816.0,17315.35,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2021-08-12,DON´T BREATHE 2,FICÇÃO,ESTADOS UNIDOS,E2100263900000,224057.0,3822347.45,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2021-08-12,EMA,FICÇÃO,CHILE,E2100264500000,2358.0,46182.06,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-08-12,L´UOMO DEL LABIRINTO,FICÇÃO,ITÁLIA,E2100279500000,2200.0,42372.15,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2021-08-12,A OUTRA PELE,FICÇÃO,ARGENTINA,B2000043400000,135.0,1620.0,REALIZART PRODUÇÃO AUDIOVISUAL LTDA,5736.0,01.282.220/0001-18
2021-08-12,EL EMPLEADO Y EL PATRÓN,FICÇÃO,ARGENTINA,B2100271900000,732.0,6894.62,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2021-08-12,ADULTS IN THE ROOM,FICÇÃO,FRANÇA,E2100227300000,2246.0,43647.47,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2021-08-12,THE BOSS BABY: FAMILY BUSINESS,ANIMAÇÃO,ESTADOS UNIDOS,E2000546600000,708821.0,11225910.06,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-08-10,CAVALO,DOCUMENTÁRIO,BRASIL,B2000130600000,1339.0,16942.04,DESCOLONIZA FILMES E PRODUCOES ARTISTICAS EIRELI,43301.0,33.427.044/0001-51
2021-08-05,THE SUICIDE SQUAD,FICÇÃO,ESTADOS UNIDOS,E2100229700000,1393404.0,23953615.1,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-08-05,DOUTOR GAMA,FICÇÃO,BRASIL,B2100299900000,5546.0,111179.65,ELO AUDIOVISUAL SERVIÇOS LTDA,5672.0,07.700.630/0001-18
2021-08-05,VENTO SECO,FICÇÃO,BRASIL,B2000473600000,739.0,12051.43,OLHAR DISTRIBUICAO DE FILMES LTDA,37242.0,28.083.221/0001-90
2021-08-05,O DIABO BRANCO,FICÇÃO,ARGENTINA,B1900453800000,113.0,2396.75,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2021-08-05,ABE,FICÇÃO,BRASIL,B2000497700000,3610.0,87874.36,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-08-05,PIEDADE,FICÇÃO,BRASIL,B1900347800000,7427.0,90437.74,LUDWIG MAIA ARTHOUSE DISTRIBUIDORA DE FILMES LTDA,22808.0,05.249.852/0001-30
2021-08-05,MANGUEIRA EM 2 TEMPOS,DOCUMENTÁRIO,BRASIL,B2000375600000,2102.0,17665.84,ARTEPLEX DISTRIBUIDORA LTDA,41991.0,31.694.954/0001-75
2021-07-29,OLD,FICÇÃO,ESTADOS UNIDOS,E2100229300000,175091.0,3357232.3,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-07-29,THE HITMAN’S WIFE’S BODYGUARD,FICÇÃO,ESTADOS UNIDOS,E2100215100000,58597.0,1027013.44,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-07-29,RODANTES,FICÇÃO,BRASIL,B1900425300000,378.0,6164.54,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2021-07-29,O BUSCADOR,FICÇÃO,BRASIL,B2000155000000,139.0,2610.53,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2021-07-29,JUNGLE CRUISE,FICÇÃO,ESTADOS UNIDOS,E2100231700000,288442.0,4941377.88,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2021-07-29,ANA. SEM TITULO,FICÇÃO,ARGENTINA,B2000319700000,389.0,6436.77,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2021-07-22,L.O.C.A.,FICÇÃO,BRASIL,B2100113200000,10.0,163.8,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2021-07-22,SLALOM,FICÇÃO,FRANÇA,E2000480900000,502.0,9176.4,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2021-07-22,DIÁRIOS DE INTERCÂMBIO,FICÇÃO,BRASIL,B2100260000000,34.0,227.0,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-07-22,SUPERMAN II,FICÇÃO,ESTADOS UNIDOS,E1500399100000,4.0,55.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-07-22,THE LOST BOYS,FICÇÃO,ESTADOS UNIDOS,E1402804900000,80.0,1138.92,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-07-22,PADRENOSTRO,FICÇÃO,ITÁLIA,E2000530300000,1872.0,30820.68,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2021-07-22,LETHAL WEAPON,FICÇÃO,ESTADOS UNIDOS,E1600054900000,3.0,44.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-07-18,DEMON SLAYER: MUGEN TRAIN,ANIMAÇÃO,JAPÃO,E2100140400000,81607.0,1373896.21,CINECOLOR DO BRASIL LTDA,2631.0,05.332.959/0001-48
2021-07-15,SIBYL,FICÇÃO,BÉLGICA,E2000072600000,2628.0,49217.94,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-07-15,"PRAZER, CAMARADAS!",FICÇÃO,PORTUGAL,E2100077200000,116.0,1672.24,BRETZ FILMES DISTRIBUIDORA E PRODUTORA LTDA - EPP,19243.0,39.079.678/0001-47
2021-07-15,SPACE JAM: A NEW LEGACY,ANIMAÇÃO,ESTADOS UNIDOS,E2100229400000,903132.0,14690645.14,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-07-08,KNIVES AND SKIN,FICÇÃO,ESTADOS UNIDOS,E2100057600000,175.0,3152.59,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2021-07-08,BLACK WIDOW,FICÇÃO,ESTADOS UNIDOS,E2000343300000,2008254.0,34505583.69,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2021-07-08,CHICO VENTANA TAMBÉM QUERIA TER UM SUBMARINO,FICÇÃO,ARGENTINA,B2000433100000,349.0,2963.47,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2021-07-08,"MIGLIACCIO, O BRASILEIRO EM CENA",DOCUMENTÁRIO,BRASIL,B2100113300000,88.0,1413.23,BRETZ FILMES DISTRIBUIDORA E PRODUTORA LTDA - EPP,19243.0,39.079.678/0001-47
2021-07-08,"HAVA, MARYAM, AYESHA",FICÇÃO,AFEGANISTÃO,E2100234300000,1389.0,19037.34,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-07-08,PEDRO E INÊS,FICÇÃO,BRASIL,B2100120000000,340.0,5593.1,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2021-07-01,AMERICAN HISTORY X,FICÇÃO,ESTADOS UNIDOS,E1500814400000,28.0,363.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-07-01,THE CROODS: A NEW AGE,ANIMAÇÃO,ESTADOS UNIDOS,E2000334800000,862116.0,13207518.45,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-07-01,RUN HIDE FIGHT,FICÇÃO,ESTADOS UNIDOS,E2100215400000,58.0,602.82,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-06-24,CORRENDO POR UM SONHO,FICÇÃO,BRASIL,B2000102800000,5346.0,78672.15,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2021-06-24,RUMO,DOCUMENTÁRIO,BRASIL,B1900061900000,138.0,2523.64,KINOSCÓPIO CINEMATOGRÁFICA E COMÉRCIO LTDA - EPP,2320.0,02.395.043/0001-49
2021-06-24,MARA,FICÇÃO,RÚSSIA,E2100215300000,42.0,617.32,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-06-24,ANNA,FICÇÃO,BRASIL,B1900240000000,663.0,11628.7,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2021-06-24,NOITES DE ALFACE,FICÇÃO,BRASIL,B1900572800000,207.0,3589.5,PIPA NATIVA PRODUÇÃO CULTURAL LTDA,5467.0,05.933.574/0001-36
2021-06-24,FAST & FURIOUS 9,FICÇÃO,ESTADOS UNIDOS,E2000080200000,4234919.0,71128577.54,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-06-24,ASTRONAUT,FICÇÃO,ESTADOS UNIDOS,E2100215000000,17.0,264.85,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-06-17,SPIRAL - FROM THE BOOK OF SAW,FICÇÃO,ESTADOS UNIDOS,E2000045200000,119070.0,2032886.3,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-06-17,IN THE HEIGHTS,FICÇÃO,ESTADOS UNIDOS,E2100079700000,10539.0,220368.79,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-06-17,NOWHERE SPECIAL,FICÇÃO,RÚSSIA,E2100216600000,326.0,6453.13,A2 DISTRIBUIDORA DE FILMES LTDA EPP,34811.0,18.338.912/0001-33
2021-06-17,HELEN,FICÇÃO,BRASIL,B1900206200000,171.0,3824.96,ELO AUDIOVISUAL SERVIÇOS LTDA,5672.0,07.700.630/0001-18
2021-06-17,VENEZA,FICÇÃO,BRASIL,B1900454200000,7478.0,144622.02,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2021-06-17,WILD MOUNTAIN THYME,FICÇÃO,ESTADOS UNIDOS,E2100005100000,42.0,792.6,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-06-17,HOW TO A GOOD WIFE,FICÇÃO,FRANÇA,E2000543100000,2730.0,53010.14,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2021-06-10,QUEM VAI FICAR COM MÁRIO,FICÇÃO,BRASIL,B2000502900000,13822.0,254767.06,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-06-10,SPIRIT UNTAMED,ANIMAÇÃO,ESTADOS UNIDOS,E2100145300000,110491.0,1729411.06,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-06-10,"ICH WAR ZUHAUSE, ABER",FICÇÃO,ALEMANHA,E2100073000000,223.0,4033.75,ZETA FILMES LTDA,22936.0,02.469.679/0001-98
2021-06-10,FIRST COW,FICÇÃO,ESTADOS UNIDOS,E2100163600000,1088.0,14367.84,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2021-06-10,MISSÃO CUPIDO,FICÇÃO,BRASIL,B1900189100000,1183.0,20073.68,H2O DISTRIBUIDORA DE FILMES LTDA,21541.0,15.372.472/0001-42
2021-06-10,ACQUA MOVIE,FICÇÃO,BRASIL,B2000096500000,1209.0,13281.93,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2021-06-03,A QUEM INTERESSA A IGNORÂNCIA?,DOCUMENTÁRIO,BRASIL,B1900597000000,45.0,881.55,O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.,63.0,67.431.718/0001-03
2021-06-03,CINE MARROCOS,DOCUMENTÁRIO,BRASIL,B1800607100000,323.0,5412.66,BRETZ FILMES DISTRIBUIDORA E PRODUTORA LTDA - EPP,19243.0,39.079.678/0001-47
2021-06-03,COME AWAY,FICÇÃO,ESTADOS UNIDOS,E2000503200000,27629.0,468448.87,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2021-06-03,THE CONJURING: THE DEVIL MADE ME DO IT,FICÇÃO,ESTADOS UNIDOS,E2100196000000,1841214.0,31111479.04,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-06-03,ÉTÉ 85,FICÇÃO,BÉLGICA,E2000543200000,1453.0,27431.92,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2021-05-27,CRUELLA,FICÇÃO,ESTADOS UNIDOS,E2100154000000,606752.0,10802794.74,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2021-05-27,THOSE WHO WISH ME DEAD,FICÇÃO,ESTADOS UNIDOS,E2100145600000,26536.0,491276.7,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-05-27,ALVORADA,DOCUMENTÁRIO,BRASIL,B2100156800000,1189.0,21256.4,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2021-05-27,ALICE ET LE MAIRE,FICÇÃO,FRANÇA,E2100068100000,1625.0,27380.24,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-05-20,MORTAL KOMBAT,FICÇÃO,ESTADOS UNIDOS,E2100066600000,253495.0,4140662.15,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-05-20,THE WAR WITH GRANDPA,FICÇÃO,ESTADOS UNIDOS,E2000513500000,54942.0,908681.71,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.,22724.0,17.095.184/0001-13
2021-05-20,"LOVE, WEDDINGS & OTHER DISASTERS",FICÇÃO,ESTADOS UNIDOS,E2100171500000,2977.0,84385.7,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2021-05-20,LOOP,FICÇÃO,BRASIL,B2100010700000,24.0,367.6,ELO AUDIOVISUAL SERVIÇOS LTDA,5672.0,07.700.630/0001-18
2021-05-19,O ÚLTIMO JOGO,FICÇÃO,ARGENTINA,B1800612900000,81.0,2132.67,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2021-05-13,LIBELU - ABAIXO A DITADURA,DOCUMENTÁRIO,BRASIL,B2100072000000,209.0,4207.3,BOULEVARD FILMES LTDA,17484.0,12.126.484/0001-07
2021-05-13,UN DIVAN À TUNIS,FICÇÃO,FRANÇA,E2100011800000,2119.0,36372.57,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2021-05-13,TRUE MOTHERS,FICÇÃO,JAPÃO,E2000431500000,244.0,4460.04,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2021-05-13,CHAOS WALKING,FICÇÃO,ESTADOS UNIDOS,E2000552900000,61170.0,1020274.27,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2021-05-13,BOA NOITE,DOCUMENTÁRIO,BRASIL,B1900376800000,23.0,461.17,BRETZ FILMES DISTRIBUIDORA E PRODUTORA LTDA - EPP,19243.0,39.079.678/0001-47
2021-05-13,PROMISING YOUNG WOMAN,FICÇÃO,ESTADOS UNIDOS,E2000546500000,21851.0,478344.45,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-05-06,"MY DONKEY, MY LOVER AND I",FICÇÃO,FRANÇA,E2100080700000,176.0,3492.72,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2021-05-06,GODZILLA VS. KONG,FICÇÃO,ESTADOS UNIDOS,E2100040700000,799393.0,12938640.03,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2021-05-06,SIRON. TEMPO SOBRE TELA,DOCUMENTÁRIO,BRASIL,B1900039300000,21.0,409.59,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2021-05-06,RAIA 4,FICÇÃO,BRASIL,B1900299800000,135.0,1514.97,BOULEVARD FILMES LTDA,17484.0,12.126.484/0001-07
2021-05-06,THE UNHOLY,FICÇÃO,ESTADOS UNIDOS,E2100118600000,295714.0,4845005.5,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
